id,programCardDuration,programPreviewDuration,formattedApplicationFee,formattedTuition,formattedCostOfLiving,slug,name,shortName,programLevel,programSummary,requirements,school
94257,1 month,1-15 month ESL program,$0 AUD,"$8,203 USD / Year","$24,505 AUD / Year",general-english-standard-afternoon-056501e,General English - Standard - Afternoon (056501E) ,General English - Afternoon,English as Second Language (ESL)," <div title=""""><div title="""">The General English course is popular with students from all over the world who want to learn English and have fun doing it. They will get the flexibility of morning, afternoon, or evening classes, and the choice of two modern campuses located in the best cities in Australia.</div><div title=""""><br></div><div title="""">​This course will give students the confidence and skills to communicate in everyday English. It is designed to develop and improve English language skills such as speaking, reading, writing, and listening. Classes are graded from beginner to advanced levels, meaning students can comfortably build on their English language knowledge starting from functional English right through to more academic English. World-class trainers are dedicated to students' success and course delivery is fun, modern, active, and challenging. The classroom learning is complemented with weekly activities and excursions especially designed to take students learning into real-world environments.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 10'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '50.0%'}]}]}]","{'id': '1289', 'name': 'Imagine Education Australia - Main Campus', 'slug': 'imagine-education-australia-main-campus', 'location': 'Southport, Queensland, AU', 'logo': 'https://photos.applyboard.com/schools/000/001/289/logos/small/Imagine-Education-Logo.png?1602081244', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/007/984/photos/optimized/Imagine-Education-Australia-Exterior-May2020.webp?1659715604'}"
94259,1 month,1-15 month ESL program,$0 AUD,"$8,203 USD / Year","$24,505 AUD / Year",general-english-turbo-afternoon-056501e,General English - Turbo - Afternoon (056501E) ,General English - Turbo - Afternoon,English as Second Language (ESL)," <div title=""""><div title="""">The General English course is popular with students from all over the world who want to learn English and have fun doing it. They will get the flexibility of morning, afternoon, or evening classes, and the choice of two modern campuses located in the best cities in Australia.</div><div title=""""><br></div><div title="""">​This course will give students the confidence and skills to communicate in everyday English. It is designed to develop and improve English language skills such as speaking, reading, writing, and listening. Classes are graded from beginner to advanced levels, meaning students can comfortably build on their English language knowledge starting from functional English right through to more academic English. World-class trainers are dedicated to students' success and course delivery is fun, modern, active, and challenging. The classroom learning is complemented with weekly activities and excursions especially designed to take students learning into real-world environments.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 10'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '50.0%'}]}]}]","{'id': '1289', 'name': 'Imagine Education Australia - Main Campus', 'slug': 'imagine-education-australia-main-campus', 'location': 'Southport, Queensland, AU', 'logo': 'https://photos.applyboard.com/schools/000/001/289/logos/small/Imagine-Education-Logo.png?1602081244', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/007/984/photos/optimized/Imagine-Education-Australia-Exterior-May2020.webp?1659715604'}"
94267,1 month - 1 year 3 months,1-15 month ESL program,$0 AUD,"$8,203 USD / Year","$24,505 AUD / Year",general-english-turbo-afternoon-056501e-8f1dfb77-a544-482d-a91a-318bf82985ce,General English - Turbo - Afternoon (056501E) ,General English - Turbo - Afternoon,English as Second Language (ESL)," <div title=""""><div title="""">The General English course is popular with students from all over the world who want to learn English and have fun doing it. They will get the flexibility of morning, afternoon, or evening classes, and the choice of two modern campuses located in the best cities in Australia.</div><div title=""""><br></div><div title="""">​This course will give students the confidence and skills to communicate in everyday English. It is designed to develop and improve English language skills such as speaking, reading, writing, and listening. Classes are graded from beginner to advanced levels, meaning students can comfortably build on their English language knowledge starting from functional English right through to more academic English. World-class trainers are dedicated to students' success and course delivery is fun, modern, active, and challenging. The classroom learning is complemented with weekly activities and excursions especially designed to take students learning into real-world environments.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 12 / High School'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '50.0%'}]}]}]","{'id': '1290', 'name': 'Imagine Education Australia - Brisbane', 'slug': 'imagine-education-australia-brisbane', 'location': 'Spring Hill, Queensland, AU', 'logo': 'https://photos.applyboard.com/schools/000/001/290/logos/small/Imagine-Education-Logo.png?1602081104', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/007/996/photos/optimized/Imagine-Education-Australia-ExteriorBuilding-May2020.webp?1659715618'}"
292655,3 years 9 months,9 month college certificate followed by 3 year bachelor’s degree including an optional internship,$0 AUD,"$15,919 USD / Year","$24,505 AUD / Year",murdoch-university-preparation-course-069100d-transfer-to-bachelor-of-business-b1367-079326c,Murdoch University Preparation Course (069100D) Transfer to Bachelor of Business (B1367) (079326C),Business,3-Year Bachelor's Degree,"<div>Murdoch University Preparation Course (MUPC) is a 9-unit course taught over 3 Trimesters and has been designed for those students who feel they need three teaching periods to complete their studies rather than the faster pace of Foundation Studies program which delivers 8 units in 2 teaching periods. It also features an additional English language unit for those students who need additional english support.</div><div><br></div><div>This course is suited to those who:</div><div><br></div><ul><li>don't have the desired high school results to gain entry to their chosen bachelor’s degree</li><li>want to change their degree stream</li><li>need additional English language support</li></ul><div>On successful completion of the MUPC, students will gain entry to the first year of any undergraduate degree at Murdoch University, with the exception of Veterinary Science, Bachelor of Nursing and Bachelor of Education.</div><div><br></div><div><b>Bachelor of Business (B1367) (079326C)</b></div><div><b><br></b></div><div><div>With a Bachelor of Business, students can create their own future. This degree offers general business foundations with an opportunity for specialisation in one or two specific fields of business.</div><div><br></div><div>Designed with industry needs in mind, the Bachelor of Business provides a balance of structure and choice, with flexibility that allows students to tailor their studies to reflect their individual career aspirations.</div><div><br></div><div>Students might learn how to build the most effective teams, explore how business operates across international borders or learn how to connect with a range of audiences through a growing number of marketing channels.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 12 / High School'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2400', 'name': 'Murdoch College', 'slug': 'murdoch-college', 'location': 'Perth, Western Australia, AU', 'logo': 'https://photos.applyboard.com/schools/000/002/400/logos/small/MC_LOGO_200x200px.png?1684131430', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/019/250/photos/optimized/MC-campus-May2023.webp?1684132259'}"
292675,3 years 9 months,9 month college certificate followed by 3 year bachelor’s degree,$0 AUD,"$15,919 USD / Year","$24,505 AUD / Year",murdoch-university-preparation-course-069100d-transfer-to-bachelor-of-information-technology-and-business-b1375-0101414,Murdoch University Preparation Course (069100D) Transfer to Bachelor of Information Technology and Business (B1375) (0101414),Information Technology and Business,3-Year Bachelor's Degree,"<div>Murdoch University Preparation Course (MUPC) is a 9-unit course taught over 3 Trimesters and has been designed for those students who feel they need three teaching periods to complete their studies rather than the faster pace of Foundation Studies program which delivers 8 units in 2 teaching periods. It also features an additional English language unit for those students who need additional english support.</div><div><br></div><div>This course is suited to those who:</div><div><br></div><ul><li>don't have the desired high school results to gain entry to their chosen bachelor’s degree</li><li>want to change their degree stream</li><li>need additional English language support</li></ul><div>On successful completion of the MUPC, students will gain entry to the first year of any undergraduate degree at Murdoch University, with the exception of Veterinary Science, Bachelor of Nursing and Bachelor of Education.</div><div><br></div><div><b>Bachelor of Information Technology and Business (B1375) (0101414)</b></div><div><b><br></b></div><div><div>This unique course provides students with both high-level technology skills and an understanding of the business world – all in three years. Students will be able to design innovative analysis systems and strategies in the government sector, in established and emerging businesses, in consultancies, and in the not-for-profit sector.</div><div><br></div><div>The Bachelor of Information Technology and Business is not a qualification designed to educate and graduate IT specialists (i.e. programmers) however, graduates will be well placed to span the gap between the business and the technology.</div><div><br></div><div>When students graduate from this course they are likely to find themselves in demand in the government sector, in established and emerging businesses, in consultancies, and in the not-for-profit sector.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 12 / High School'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2400', 'name': 'Murdoch College', 'slug': 'murdoch-college', 'location': 'Perth, Western Australia, AU', 'logo': 'https://photos.applyboard.com/schools/000/002/400/logos/small/MC_LOGO_200x200px.png?1684131430', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/019/250/photos/optimized/MC-campus-May2023.webp?1684132259'}"
292641,3 years 9 months,9 month college certificate followed by 3 year bachelor’s degree including an optional internship,$0 AUD,"$15,919 USD / Year","$24,505 AUD / Year",murdoch-university-preparation-course-069100d-transfer-to-bachelor-of-arts-english-and-creative-writing-b1356-001572m,Murdoch University Preparation Course (069100D) Transfer to Bachelor of Arts - English and Creative Writing (B1356) (001572M),English and Creative Writing,3-Year Bachelor's Degree,"<div>Murdoch University Preparation Course (MUPC) is a 9-unit course taught over 3 Trimesters and has been designed for those students who feel they need three teaching periods to complete their studies rather than the faster pace of Foundation Studies program which delivers 8 units in 2 teaching periods. It also features an additional English language unit for those students who need additional english support.</div><div><br></div><div>This course is suited to those who:</div><div><br></div><ul><li>don't have the desired high school results to gain entry to their chosen bachelor’s degree</li><li>want to change their degree stream</li><li>need additional English language support</li></ul><div>On successful completion of the MUPC, students will gain entry to the first year of any undergraduate degree at Murdoch University, with the exception of Veterinary Science, Bachelor of Nursing and Bachelor of Education.</div><div><br></div><div><b>Bachelor of Arts - English and Creative Writing (B1356) (001572M)</b></div><div><b><br></b></div><div><div>The Bachelor of Arts embraces new directions in teaching and practice-based learning to train the thinkers and researchers of the 21st century. Many of the biggest and most vital issues humans face today are about human society and the human condition.&nbsp;In this degree students will learn to put theory into practice in a way that is recognised and valued by employers.</div><div><div><br></div><div>The English and Creative Writing major rests on the idea of the importance of literature as a living cultural practice. Students will focus on the global significance of text as a literary form, broadly understood to include all its variants - from the short story, to the sonnet, from the blog to the bildungsroman, and from pastoral to performance poetry.</div><div><br></div><div>Understanding the intimate relationship between the literary and the creative, students will get to study English literature while developing knowledge and skill in critical and creative reflection and writing practice.</div></div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 12 / High School'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2400', 'name': 'Murdoch College', 'slug': 'murdoch-college', 'location': 'Perth, Western Australia, AU', 'logo': 'https://photos.applyboard.com/schools/000/002/400/logos/small/MC_LOGO_200x200px.png?1684131430', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/019/250/photos/optimized/MC-campus-May2023.webp?1684132259'}"
291438,1 - 11 months,1-11 month ESL program,$0 AUD,"$9,196 USD / Year","$24,505 AUD / Year",high-school-preparation-hsp,High School Preparation (HSP),High School Preparation,English as Second Language (ESL),"<div>Offered in conjunction with Education Queensland International, Lexis provides leading High School Preparation programs designed to supply students with the skills they need to succeed in their secondary education.</div><div><br></div><div>The HSP curriculum covers the essential English skills required to cope effectively in an Australian high school, including English for Math, English for Science and English for Social Studies. Students may also choose to take the Cambridge for Schools examination during their course.<br></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 8'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '50.0%'}]}]}]","{'id': '2377', 'name': 'LEXIS Education - Sunshine Coast', 'slug': 'lexis-education-sunshine-coast', 'location': 'Maroochydore, Queensland, AU', 'logo': 'https://photos.applyboard.com/schools/000/002/377/logos/small/Lexis_Education_logo.png?1681136485', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/019/131/photos/optimized/Lexis-Education-Sunshine-Coast-Location-mar2023.webp?1681136498'}"
292642,3 years 9 months,9 month college certificate followed by 3 year bachelor’s degree including an optional internship,$0 AUD,"$15,919 USD / Year","$24,505 AUD / Year",murdoch-university-preparation-course-069100d-transfer-to-bachelor-of-arts-community-development-b1356-072165e,Murdoch University Preparation Course (069100D) Transfer to Bachelor of Arts - Community Development (B1356) (072165E),Community Development,3-Year Bachelor's Degree,"<div style=""text-align:justify"">Murdoch University Preparation Course (MUPC) is a 9-unit course taught over 3 Trimesters and has been designed for those students who feel they need three teaching periods to complete their studies rather than the faster pace of Foundation Studies program which delivers 8 units in 2 teaching periods. It also features an additional English language unit for those students who need additional english support.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">This course is suited to those who:</div><div style=""text-align:justify""><br></div><ul><li style=""text-align:justify"">don't have the desired high school results to gain entry to their chosen bachelor’s degree</li><li style=""text-align:justify"">want to change their degree stream</li><li style=""text-align:justify"">need additional English language support</li></ul><div style=""text-align:justify"">On successful completion of the MUPC, students will gain entry to the first year of any undergraduate degree at Murdoch University, with the exception of Veterinary Science, Bachelor of Nursing and Bachelor of Education.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify""><b>Bachelor of Arts - Community Development (B1356) (072165E)</b></div><div style=""text-align:justify""><b><br></b></div><div><div style=""text-align:justify"">The Bachelor of Arts embraces new directions in teaching and practice-based learning to train the thinkers and researchers of the 21st century. Many of the biggest and most vital issues humans face today are about human society and the human condition.&nbsp;In this degree students will learn to put theory into practice in a way that is recognised and valued by employers.</div><div style=""text-align:justify"">This major is for people seeking to work with community in a range of settings including local government, not-for-profit organisations, Aboriginal Community controlled groups, community arts centres, social service organisations, and the resources sector.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 12 / High School'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2400', 'name': 'Murdoch College', 'slug': 'murdoch-college', 'location': 'Perth, Western Australia, AU', 'logo': 'https://photos.applyboard.com/schools/000/002/400/logos/small/MC_LOGO_200x200px.png?1684131430', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/019/250/photos/optimized/MC-campus-May2023.webp?1684132259'}"
285550,4 years 8 months - 5 years,8-12 month college diploma plus a 4 year double bachelor's degree,$0 AUD,"$20,927 USD / Year","$24,505 AUD / Year",diploma-of-business-063386m-bachelor-of-commerce-bachelor-of-business-analytics-098471c,Diploma of Business (063386M) + Bachelor of Commerce/Bachelor of Business Analytics (098471C),Business + Commerce + Business Analytics,2-Year Undergraduate Diploma,"Completing the Diploma of Business at Deakin College will give students direct entrance into the second year of a Deakin University Bachelor degree in business. Within Deakin’s Faculty of Business and Law, students can choose from a number of specialist majors. They will also be able to choose elective units in areas such as event management, public relations, project management and many more.","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 12 / High School'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2101', 'name': 'Deakin College', 'slug': 'deakin-college', 'location': 'Burwood, Victoria, AU', 'countryCode': 'AU', 'headerImage': None}"
292645,3 years 9 months,9 month college certificate followed by 3 year bachelor’s degree including an optional internship,$0 AUD,"$15,919 USD / Year","$24,505 AUD / Year",murdoch-university-preparation-course-069100d-transfer-to-bachelor-of-arts-history-b1356-079364g,Murdoch University Preparation Course (069100D) Transfer to Bachelor of Arts - History (B1356) (079364G),History,3-Year Bachelor's Degree,"<div>Murdoch University Preparation Course (MUPC) is a 9-unit course taught over 3 Trimesters and has been designed for those students who feel they need three teaching periods to complete their studies rather than the faster pace of Foundation Studies program which delivers 8 units in 2 teaching periods. It also features an additional English language unit for those students who need additional english support.</div><div><br></div><div>This course is suited to those who:</div><div><br></div><ul><li>don't have the desired high school results to gain entry to their chosen bachelor’s degree</li><li>want to change their degree stream</li><li>need additional English language support</li></ul><div>On successful completion of the MUPC, students will gain entry to the first year of any undergraduate degree at Murdoch University, with the exception of Veterinary Science, Bachelor of Nursing and Bachelor of Education.</div><div><br></div><div><b>Bachelor of Arts - History (B1356) (079364G)</b></div><div><b><br></b></div><div><div>The Bachelor of Arts embraces new directions in teaching and practice-based learning to train the thinkers and researchers of the 21st century. Many of the biggest and most vital issues humans face today are about human society and the human condition.&nbsp;In this degree students will learn to put theory into practice in a way that is recognised and valued by employers.</div><div>History is central to any meaningful understanding of the present political, social and moral world - therefore it’s vital to a democratic and open society. If students have to understand the political structures, other institutions, concepts, myths and practices on which modern societies are based, they need to know how they have developed. In this major, students will develop a mental map, stretching back across time and enabling them to situate themselves in the world in which they live.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 12 / High School'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2400', 'name': 'Murdoch College', 'slug': 'murdoch-college', 'location': 'Perth, Western Australia, AU', 'logo': 'https://photos.applyboard.com/schools/000/002/400/logos/small/MC_LOGO_200x200px.png?1684131430', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/019/250/photos/optimized/MC-campus-May2023.webp?1684132259'}"
292652,3 years 9 months,9 month college certificate followed by 3 year bachelor’s degree,$0 AUD,"$15,919 USD / Year","$24,505 AUD / Year",murdoch-university-preparation-course-069100d-transfer-to-bachelor-of-arts-psychology-b1388-072172f,Murdoch University Preparation Course (069100D) Transfer to Bachelor of Arts - Psychology (B1388) (072172F),Psychology,3-Year Bachelor's Degree,"<div>Murdoch University Preparation Course (MUPC) is a 9-unit course taught over 3 Trimesters and has been designed for those students who feel they need three teaching periods to complete their studies rather than the faster pace of Foundation Studies program which delivers 8 units in 2 teaching periods. It also features an additional English language unit for those students who need additional english support.</div><div><br></div><div>This course is suited to those who:</div><div><br></div><ul><li>don't have the desired high school results to gain entry to their chosen bachelor’s degree</li><li>want to change their degree stream</li><li>need additional English language support</li></ul><div>On successful completion of the MUPC, students will gain entry to the first year of any undergraduate degree at Murdoch University, with the exception of Veterinary Science, Bachelor of Nursing and Bachelor of Education.</div><div><br></div><div><b>Bachelor of Arts - Psychology (B1388) (072172F)</b></div><div><b><br></b></div><div><div>Learn about all the major fields in psychology, including human development through the lifespan, biological, social, and cultural influences on the individual person, perception, emotion, learning, cognition, language and neuroscience, personality and individual differences, abilities and disabilities, psychological health and well-being, and psychological disorders.</div><div><br></div><div>Students will have the chance to study psychology along with other subjects in the arts and humanities when they choose a Bachelor of Arts in Psychology. Build special expertise in the areas of psychology that most interest them. Students will examine leading-edge research and practical applications to explore how humans make sense of themselves.</div><div><br></div><div>With a focus on the latest research in these fields, students will integrate their learning of subject matter with the research methods used to discover new knowledge in these fields.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 12 / High School'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2400', 'name': 'Murdoch College', 'slug': 'murdoch-college', 'location': 'Perth, Western Australia, AU', 'logo': 'https://photos.applyboard.com/schools/000/002/400/logos/small/MC_LOGO_200x200px.png?1684131430', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/019/250/photos/optimized/MC-campus-May2023.webp?1684132259'}"
292656,4 years 9 months,9 month college certificate followed by 4 year double bachelor’s degree including an optional industry placement,$0 AUD,"$15,919 USD / Year","$24,505 AUD / Year",murdoch-university-preparation-course-069100d-transfer-to-double-degree-bachelor-of-business-bachelor-of-entrepreneurship-and-innovation-b1394-103498a,Murdoch University Preparation Course (069100D) Transfer to Double Degree - Bachelor of Business & Bachelor of Entrepreneurship and Innovation (B1394) (103498A),Business + Entrepreneurship and Innovation,4-Year Bachelor's Degree,"<div>Murdoch University Preparation Course (MUPC) is a 9-unit course taught over 3 Trimesters and has been designed for those students who feel they need three teaching periods to complete their studies rather than the faster pace of Foundation Studies program which delivers 8 units in 2 teaching periods. It also features an additional English language unit for those students who need additional english support.</div><div><br></div><div>This course is suited to those who:</div><div><br></div><ul><li>don't have the desired high school results to gain entry to their chosen bachelor’s degree</li><li>want to change their degree stream</li><li>need additional English language support</li></ul><div>On successful completion of the MUPC, students will gain entry to the first year of any undergraduate degree at Murdoch University, with the exception of Veterinary Science, Bachelor of Nursing and Bachelor of Education.</div><div><br></div><div><b>Double Degree - Bachelor of Business &amp; Bachelor of Entrepreneurship and Innovation (B1394) (103498A)</b></div><div><b><br></b></div><div><div>Explore the inner workings of business marketing, strategy and culture, with activities and workshops to boost students' creative thinking skills. This is the only combined degree of its type in Western Australia.</div><div><br></div><div>Develop the kind of business knowledge, skills and new ways of thinking students can use to bring fresh ideas to existing organisations or create their own business venture.</div><div><br></div><div>When students graduate, they’ll have the confidence to make a difference in both corporate and small business settings, or the skills they need to work for themselves.&nbsp;Graduating with a Bachelor of Business and Bachelor of Entrepreneurship and Innovation opens up many career opportunities. They could work for themselves or work within any industry or sector.</div><br></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 1'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2400', 'name': 'Murdoch College', 'slug': 'murdoch-college', 'location': 'Perth, Western Australia, AU', 'logo': 'https://photos.applyboard.com/schools/000/002/400/logos/small/MC_LOGO_200x200px.png?1684131430', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/019/250/photos/optimized/MC-campus-May2023.webp?1684132259'}"
292667,4 years 9 months,9 month college certificate followed by 4 year double bachelor’s degree including optional internships,$0 AUD,"$15,919 USD / Year","$24,505 AUD / Year",murdoch-university-preparation-course-069100d-transfer-to-double-degree-bachelor-of-criminology-bachelor-of-science-b1360-096885g,Murdoch University Preparation Course (069100D) Transfer to Double Degree - Bachelor of Criminology & Bachelor of Science (B1360) (096885G),Criminology,4-Year Bachelor's Degree,"<div>Murdoch University Preparation Course (MUPC) is a 9-unit course taught over 3 Trimesters and has been designed for those students who feel they need three teaching periods to complete their studies rather than the faster pace of Foundation Studies program which delivers 8 units in 2 teaching periods. It also features an additional English language unit for those students who need additional english support.</div><div><br></div><div>This course is suited to those who:</div><div><br></div><ul><li>don't have the desired high school results to gain entry to their chosen bachelor’s degree</li><li>want to change their degree stream</li><li>need additional English language support</li></ul><div>On successful completion of the MUPC, students will gain entry to the first year of any undergraduate degree at Murdoch University, with the exception of Veterinary Science, Bachelor of Nursing and Bachelor of Education.</div><div><br></div><div><b>Double Degree - Bachelor of Criminology &amp; Bachelor of Science (B1360) (096885G)</b></div><div><b><br></b></div><div><div>This is the only degree of its kind in Western Australia. Study a Bachelor of Criminology with a Bachelor of Science to gain a unique set of skills and expand the career options.</div><div><br></div><div>Combine a major in Forensic Biology and Toxicology from the Bachelor of Science with a choice of&nbsp; major in Legal Studies, Criminal Behaviour, Crime Science or White Collar and Corporate Crime for the Bachelor of Criminology.&nbsp;</div><div><br></div><div>In the Bachelor of Science coursework, students will learn about a range of forensic disciplines including forensic palynology (the use of pollen grains to connect a suspect with a crime scene), the pathology of asphyxiation, electrocution, gunshot wounds and fatal fire injuries, as well as how to recognise blunt and sharp force injuries and the weapons that cause them.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 1'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2400', 'name': 'Murdoch College', 'slug': 'murdoch-college', 'location': 'Perth, Western Australia, AU', 'logo': 'https://photos.applyboard.com/schools/000/002/400/logos/small/MC_LOGO_200x200px.png?1684131430', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/019/250/photos/optimized/MC-campus-May2023.webp?1684132259'}"
292669,3 years 9 months,9 month college certificate followed by 3 year bachelor’s degree including an optional internship,$0 AUD,"$15,919 USD / Year","$24,505 AUD / Year",murdoch-university-preparation-course-069100d-transfer-to-bachelor-of-data-analytics-b1401-106085j,Murdoch University Preparation Course (069100D) Transfer to Bachelor of Data Analytics (B1401) (106085J),Data Analytics,3-Year Bachelor's Degree,"<div>Murdoch University Preparation Course (MUPC) is a 9-unit course taught over 3 Trimesters and has been designed for those students who feel they need three teaching periods to complete their studies rather than the faster pace of Foundation Studies program which delivers 8 units in 2 teaching periods. It also features an additional English language unit for those students who need additional english support.</div><div><br></div><div>This course is suited to those who:</div><div><br></div><ul><li>don't have the desired high school results to gain entry to their chosen bachelor’s degree</li><li>want to change their degree stream</li><li>need additional English language support</li></ul><div>On successful completion of the MUPC, students will gain entry to the first year of any undergraduate degree at Murdoch University, with the exception of Veterinary Science, Bachelor of Nursing and Bachelor of Education.</div><div><br></div><div><b>Bachelor of Data Analytics (B1401) (106085J)</b></div><div><b><br></b></div><div><div>A Bachelor of Data Analytics not only prepares students for the real-world, but they’ll be equipped with the technical and analytical skills needed to succeed in the workforce.</div><div><br></div><div>In this course, students will explore core technical, analytical, organisational, interpersonal and communication skills needed in a variety of organisational, scientific and business contexts.</div><div><br></div><div>Along with the opportunity to undertake industry internships or projects, which provide highly regarded industry experience, students will also specialise in an area of focus that interests them, including data science or business intelligence.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': 'Grade 12 / High School'}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2400', 'name': 'Murdoch College', 'slug': 'murdoch-college', 'location': 'Perth, Western Australia, AU', 'logo': 'https://photos.applyboard.com/schools/000/002/400/logos/small/MC_LOGO_200x200px.png?1684131430', 'countryCode': 'AU', 'headerImage': 'https://photos.applyboard.com/school_photos/000/019/250/photos/optimized/MC-campus-May2023.webp?1684132259'}"
